Name,Slot,Damage,Armor,Spirit,Stamina,Worth,Desc
Zandalar Demoniacs Robe,chest,0,0,0,0,0,Nothing
Zandalar Illusionists Robe,chest,0,0,0,0,0,Nothing
Beguiler Robes,chest,0,0,0,0,0,Nothing
Black Velvet Robes,chest,0,0,0,0,0,Nothing
Bloodvine Vest,chest,0,0,0,0,0,Nothing
Chans Imperial Robes,chest,0,0,0,0,0,Nothing
Civinad Robes,chest,0,0,0,0,0,Nothing
Corsairs Overshirt,chest,0,0,0,0,0,Nothing
Deaths Head Vestment,chest,0,0,0,0,0,Nothing
Devout Robe,chest,0,0,0,0,0,Nothing
Dreadmist Robe,chest,0,0,0,0,0,Nothing
Dreamweave Vest,chest,0,0,0,0,0,Nothing
Earthpower Vest,chest,0,0,0,0,0,Nothing
Elemental Raiment,chest,0,0,0,0,0,Nothing
Enchanted Gold Bloodrobe,chest,0,0,0,0,0,Nothing
Freezing Lich Robes,chest,0,0,0,0,0,Nothing
Funeral Pyre Vestment,chest,0,0,0,0,0,Nothing
Grimloks Tribal Vestments,chest,0,0,0,0,0,Nothing
Ironweave Robe,chest,0,0,0,0,0,Nothing
Knight-Captains Dreadweave Robe,chest,0,0,0,0,0,Nothing
Knight-Captains Dreadweave Tunic,chest,0,0,0,0,0,Nothing
Knight-Captains Satin Robes,chest,0,0,0,0,0,Nothing
Knight-Captains Satin Tunic,chest,0,0,0,0,0,Nothing
Knight-Captains Silk Raiment,chest,0,0,0,0,0,Nothing
Knight-Captains Silk Tunic,chest,0,0,0,0,0,Nothing
Legionnaires Dreadweave Robe,chest,0,0,0,0,0,Nothing
Legionnaires Dreadweave Tunic,chest,0,0,0,0,0,Nothing
Legionnaires Satin Tunic,chest,0,0,0,0,0,Nothing
Legionnaires Satin Vestments,chest,0,0,0,0,0,Nothing
Legionnaires Silk Robes,chest,0,0,0,0,0,Nothing
Legionnaires Silk Tunic,chest,0,0,0,0,0,Nothing
Magisters Robes,chest,0,0,0,0,0,Nothing
Mechbuilders Overalls,chest,0,0,0,0,0,Nothing
Mindsurge Robe,chest,0,0,0,0,0,Nothing
Mooncloth Robe,chest,0,0,0,0,0,Nothing
Mooncloth Vest,chest,0,0,0,0,0,Nothing
Natures Embrace,chest,0,0,0,0,0,Nothing
Necrology Robes,chest,0,0,0,0,0,Nothing
Necropile Robe,chest,0,0,0,0,0,Nothing
Polychromatic Visionwrap,chest,0,0,0,0,0,Nothing
Robe of Everlasting Night,chest,0,0,0,0,0,Nothing
Robe of Power,chest,0,0,0,0,0,Nothing
Robe of the Magi,chest,0,0,0,0,0,Nothing
Robe of Undead Cleansing,chest,0,0,0,0,0,Nothing
Robe of Winter Night,chest,0,0,0,0,0,Nothing
Robes of Arugal,chest,0,0,0,0,0,Nothing
Robes of Servitude,chest,0,0,0,0,0,Nothing
Robes of the Exalted,chest,0,0,0,0,0,Nothing
Robes of the Lich,chest,0,0,0,0,0,Nothing
Robes of the Royal Crown,chest,0,0,0,0,0,Nothing
Sylvan Vest,chest,0,0,0,0,0,Nothing
The Postmasters Tunic,chest,0,0,0,0,0,Nothing
Tree Bark Jacket,chest,0,0,0,0,0,Nothing
Vestments of the Atalai Prophet,chest,0,0,0,0,0,Nothing
Abjurers Robe,chest,0,0,0,0,0,Nothing
Abjurers Tunic,chest,0,0,0,0,0,Nothing
Aboriginal Robe,chest,0,0,0,0,0,Nothing
Aboriginal Vest,chest,0,0,0,0,0,Nothing
Acolytes Sacrificial Robes,chest,0,0,0,0,0,Nothing
Acumen Robes,chest,0,0,0,0,0,Nothing
Ancestral Robe,chest,0,0,0,0,0,Nothing
Ancestral Tunic,chest,0,0,0,0,0,Nothing
Antiquated Noblemans Tunic,chest,0,0,0,0,0,Nothing
Arachnidian Armor,chest,0,0,0,0,0,Nothing
Arachnidian Robes,chest,0,0,0,0,0,Nothing
Arcane Armor,chest,0,0,0,0,0,Nothing
Arcane Robe,chest,0,0,0,0,0,Nothing
Astoria Robes,chest,0,0,0,0,0,Nothing
Astral Knot Blouse,chest,0,0,0,0,0,Nothing
Astral Knot Robe,chest,0,0,0,0,0,Nothing
Aurora Armor,chest,0,0,0,0,0,Nothing
Aurora Robe,chest,0,0,0,0,0,Nothing
Azure Silk Vest,chest,0,0,0,0,0,Nothing
Banshee Armor,chest,0,0,0,0,0,Nothing
Barbaric Cloth Robe,chest,0,0,0,0,0,Nothing
Barbaric Cloth Vest,chest,0,0,0,0,0,Nothing
Barbaric Linen Vest,chest,0,0,0,0,0,Nothing
Baroque Apron,chest,0,0,0,0,0,Nothing
Beaded Robe,chest,0,0,0,0,0,Nothing
Beaded Wraps,chest,0,0,0,0,0,Nothing
Beastwalker Robe,chest,0,0,0,0,0,Nothing
Black Mageweave Robe,chest,0,0,0,0,0,Nothing
Black Mageweave Vest,chest,0,0,0,0,0,Nothing
Bloodwoven Jerkin,chest,0,0,0,0,0,Nothing
Bloodwoven Wraps,chest,0,0,0,0,0,Nothing
Bloody Apron,chest,0,0,0,0,0,Nothing
Blue Linen Robe,chest,0,0,0,0,0,Nothing
Blue Linen Vest,chest,0,0,0,0,0,Nothing
Blue Overalls,chest,0,0,0,0,0,Nothing
Bonecasters Shroud,chest,0,0,0,0,0,Nothing
Bonecasters Vest,chest,0,0,0,0,0,Nothing
Bright Armor,chest,0,0,0,0,0,Nothing
Bright Robe,chest,0,0,0,0,0,Nothing
Brightcloth Robe,chest,0,0,0,0,0,Nothing
Brown Linen Robe,chest,0,0,0,0,0,Nothing
Buccaneers Robes,chest,0,0,0,0,0,Nothing
Buccaneers Vest,chest,0,0,0,0,0,Nothing
Celestial Silk Robes,chest,0,0,0,0,0,Nothing
Celestial Tunic,chest,0,0,0,0,0,Nothing
Cindercloth Robe,chest,0,0,0,0,0,Nothing
Cindercloth Vest,chest,0,0,0,0,0,Nothing
Coldtouch Phantom Wraps,chest,0,0,0,0,0,Nothing
Conjurers Robe,chest,0,0,0,0,0,Nothing
Conjurers Vest,chest,0,0,0,0,0,Nothing
Councillors Robes,chest,0,0,0,0,0,Nothing
Councillors Tunic,chest,0,0,0,0,0,Nothing
Crimson Silk Robe,chest,0,0,0,0,0,Nothing
Darkmist Armor,chest,0,0,0,0,0,Nothing
Darkmist Wraps,chest,0,0,0,0,0,Nothing
Death Speaker Robes,chest,0,0,0,0,0,Nothing
Disciples Robe,chest,0,0,0,0,0,Nothing
Disciples Vest,chest,0,0,0,0,0,Nothing
Doomsayers Robe,chest,0,0,0,0,0,Nothing
Durable Robe,chest,0,0,0,0,0,Nothing
Durable Tunic,chest,0,0,0,0,0,Nothing
Duskwoven Robe,chest,0,0,0,0,0,Nothing
Duskwoven Tunic,chest,0,0,0,0,0,Nothing
Dustfall Robes,chest,0,0,0,0,0,Nothing
Earth Warders Vest,chest,0,0,0,0,0,Nothing
Earthen Vest,chest,0,0,0,0,0,Nothing
Efflorescent Robe,chest,0,0,0,0,0,Nothing
Elders Padded Armor,chest,0,0,0,0,0,Nothing
Elders Robe,chest,0,0,0,0,0,Nothing
Elegant Robes,chest,0,0,0,0,0,Nothing
Elegant Tunic,chest,0,0,0,0,0,Nothing
Elunarian Silk Robes,chest,0,0,0,0,0,Nothing
Elunarian Vest,chest,0,0,0,0,0,Nothing
Embersilk Robes,chest,0,0,0,0,0,Nothing
Embersilk Tunic,chest,0,0,0,0,0,Nothing
Eternal Chestguard,chest,0,0,0,0,0,Nothing
Eternal Wraps,chest,0,0,0,0,0,Nothing
Felcloth Robe,chest,0,0,0,0,0,Nothing
Fen Keeper Robe,chest,0,0,0,0,0,Nothing
Foreman Vest,chest,0,0,0,0,0,Nothing
Friars Robes of the Light,chest,0,0,0,0,0,Nothing
Frostweave Robe,chest,0,0,0,0,0,Nothing
Frostweave Tunic,chest,0,0,0,0,0,Nothing
Gaeas Raiment,chest,0,0,0,0,0,Nothing
Gaeas Tunic,chest,0,0,0,0,0,Nothing
Geomancers Jerkin,chest,0,0,0,0,0,Nothing
Geomancers Wraps,chest,0,0,0,0,0,Nothing
Ghostweave Vest,chest,0,0,0,0,0,Nothing
Gossamer Robe,chest,0,0,0,0,0,Nothing
Gossamer Tunic,chest,0,0,0,0,0,Nothing
Gray Woolen Robe,chest,0,0,0,0,0,Nothing
Greater Adepts Robe,chest,0,0,0,0,0,Nothing
Green Silk Armor,chest,0,0,0,0,0,Nothing
Greenweave Robe,chest,0,0,0,0,0,Nothing
Greenweave Vest,chest,0,0,0,0,0,Nothing
Grunt Vest,chest,0,0,0,0,0,Nothing
Harlequin Robes,chest,0,0,0,0,0,Nothing
Harvesters Robe,chest,0,0,0,0,0,Nothing
Hibernal Armor,chest,0,0,0,0,0,Nothing
Hibernal Robe,chest,0,0,0,0,0,Nothing
High Councillors Robe,chest,0,0,0,0,0,Nothing
High Councillors Tunic,chest,0,0,0,0,0,Nothing
High Robe of the Adjudicator,chest,0,0,0,0,0,Nothing
Highborne Padded Armor,chest,0,0,0,0,0,Nothing
Highborne Robes,chest,0,0,0,0,0,Nothing
Imperial Red Robe,chest,0,0,0,0,0,Nothing
Imperial Red Tunic,chest,0,0,0,0,0,Nothing
Inferno Robe,chest,0,0,0,0,0,Nothing
Ivycloth Robe,chest,0,0,0,0,0,Nothing
Ivycloth Tunic,chest,0,0,0,0,0,Nothing
Journeymans Robe,chest,0,0,0,0,0,Nothing
Journeymans Vest,chest,0,0,0,0,0,Nothing
Juju Hex Robes,chest,0,0,0,0,0,Nothing
Lesser Spellfire Robes,chest,0,0,0,0,0,Nothing
Lesser Wizards Robe,chest,0,0,0,0,0,Nothing
Lunar Raiment,chest,0,0,0,0,0,Nothing
Lunar Vest,chest,0,0,0,0,0,Nothing
Manaweave Robe,chest,0,0,0,0,0,Nothing
Masters Robe,chest,0,0,0,0,0,Nothing
Masters Vest,chest,0,0,0,0,0,Nothing
Mistscape Armor,chest,0,0,0,0,0,Nothing
Mistscape Robe,chest,0,0,0,0,0,Nothing
Moon Robes of Elune,chest,0,0,0,0,0,Nothing
Mystics Robe,chest,0,0,0,0,0,Nothing
Mystics Wrap,chest,0,0,0,0,0,Nothing
Mystical Armor,chest,0,0,0,0,0,Nothing
Mystical Robe,chest,0,0,0,0,0,Nothing
Native Robe,chest,0,0,0,0,0,Nothing
Native Vest,chest,0,0,0,0,0,Nothing
Nether-lace Robe,chest,0,0,0,0,0,Nothing
Nether-lace Tunic,chest,0,0,0,0,0,Nothing
Nightsky Armor,chest,0,0,0,0,0,Nothing
Nightsky Robe,chest,0,0,0,0,0,Nothing
Nightwalker Armor,chest,0,0,0,0,0,Nothing
Nobles Robe,chest,0,0,0,0,0,Nothing
Opulent Robes,chest,0,0,0,0,0,Nothing
Opulent Tunic,chest,0,0,0,0,0,Nothing
Pagan Vest,chest,0,0,0,0,0,Nothing
Pagan Wraps,chest,0,0,0,0,0,Nothing
Pressed Felt Robe,chest,0,0,0,0,0,Nothing
Raincaller Robes,chest,0,0,0,0,0,Nothing
Raincaller Vest,chest,0,0,0,0,0,Nothing
Red Linen Robe,chest,0,0,0,0,0,Nothing
Red Linen Vest,chest,0,0,0,0,0,Nothing
Red Mageweave Vest,chest,0,0,0,0,0,Nothing
Regal Armor,chest,0,0,0,0,0,Nothing
Regal Robe,chest,0,0,0,0,0,Nothing
Resilient Robe,chest,0,0,0,0,0,Nothing
Resilient Tunic,chest,0,0,0,0,0,Nothing
Resplendent Robes,chest,0,0,0,0,0,Nothing
Resplendent Tunic,chest,0,0,0,0,0,Nothing
Ritual Shroud,chest,0,0,0,0,0,Nothing
Ritual Tunic,chest,0,0,0,0,0,Nothing
Robe of Combustion,chest,0,0,0,0,0,Nothing
Robe of Crystal Waters,chest,0,0,0,0,0,Nothing
Robe of Doan,chest,0,0,0,0,0,Nothing
Robe of Evocation,chest,0,0,0,0,0,Nothing
Robe of Solomon,chest,0,0,0,0,0,Nothing
Robe of the Keeper,chest,0,0,0,0,0,Nothing
Robe of the Moccasin,chest,0,0,0,0,0,Nothing
Robes of Antiquity,chest,0,0,0,0,0,Nothing
Robes of Arcana,chest,0,0,0,0,0,Nothing
Robes of the Shadowcaster,chest,0,0,0,0,0,Nothing
Royal Blouse,chest,0,0,0,0,0,Nothing
Royal Gown,chest,0,0,0,0,0,Nothing
Royal Highmark Vestments,chest,0,0,0,0,0,Nothing
Runecloth Robe,chest,0,0,0,0,0,Nothing
Runecloth Tunic,chest,0,0,0,0,0,Nothing
Sacrificial Robes,chest,0,0,0,0,0,Nothing
Sages Cloth,chest,0,0,0,0,0,Nothing
Sages Robe,chest,0,0,0,0,0,Nothing
Sanguine Armor,chest,0,0,0,0,0,Nothing
Sanguine Robe,chest,0,0,0,0,0,Nothing
Scholarly Robes,chest,0,0,0,0,0,Nothing
Seers Padded Armor,chest,0,0,0,0,0,Nothing
Seers Robe,chest,0,0,0,0,0,Nothing
Shadoweave Robe,chest,0,0,0,0,0,Nothing
Shimmering Armor,chest,0,0,0,0,0,Nothing
Shimmering Robe,chest,0,0,0,0,0,Nothing
Silksand Tunic,chest,0,0,0,0,0,Nothing
Silksand Wraps,chest,0,0,0,0,0,Nothing
Silver-thread Armor,chest,0,0,0,0,0,Nothing
Silver-thread Robe,chest,0,0,0,0,0,Nothing
Simple Blouse,chest,0,0,0,0,0,Nothing
Simple Robe,chest,0,0,0,0,0,Nothing
Sleeping Robes,chest,0,0,0,0,0,Nothing
Smoldering Robe,chest,0,0,0,0,0,Nothing
Solstice Robe,chest,0,0,0,0,0,Nothing
Sorcerer Drape,chest,0,0,0,0,0,Nothing
Sorcerer Robe,chest,0,0,0,0,0,Nothing
Spellbinder Robe,chest,0,0,0,0,0,Nothing
Spellbinder Vest,chest,0,0,0,0,0,Nothing
Stonecloth Robe,chest,0,0,0,0,0,Nothing
Stonecloth Vest,chest,0,0,0,0,0,Nothing
Thistlefur Jerkin,chest,0,0,0,0,0,Nothing
Thistlefur Robe,chest,0,0,0,0,0,Nothing
Twilight Armor,chest,0,0,0,0,0,Nothing
Twilight Cultist Robe,chest,0,0,0,0,0,Nothing
Twilight Robe,chest,0,0,0,0,0,Nothing
Venomshroud Silk Robes,chest,0,0,0,0,0,Nothing
Venomshroud Vest,chest,0,0,0,0,0,Nothing
Vicars Robe,chest,0,0,0,0,0,Nothing
Vital Raiment,chest,0,0,0,0,0,Nothing
Vital Tunic,chest,0,0,0,0,0,Nothing
Watchers Jerkin,chest,0,0,0,0,0,Nothing
Watchers Robes,chest,0,0,0,0,0,Nothing
Whispering Vest,chest,0,0,0,0,0,Nothing
White Linen Robe,chest,0,0,0,0,0,Nothing
Willow Robe,chest,0,0,0,0,0,Nothing
Willow Vest,chest,0,0,0,0,0,Nothing
Windchaser Robes,chest,0,0,0,0,0,Nothing
Windchaser Wraps,chest,0,0,0,0,0,Nothing
Wizardweave Robe,chest,0,0,0,0,0,Nothing
Zealots Robe,chest,0,0,0,0,0,Nothing
Brown Linen Vest,chest,0,0,0,0,0,Nothing
Burning Robes,chest,0,0,0,0,0,Nothing
Chromatic Robe,chest,0,0,0,0,0,Nothing
Crimson Silk Vest,chest,0,0,0,0,0,Nothing
Dalaran Wizards Robe,chest,0,0,0,0,0,Nothing
Double-stitched Robes,chest,0,0,0,0,0,Nothing
Embroidered Armor,chest,0,0,0,0,0,Nothing
Flax Vest,chest,0,0,0,0,0,Nothing
Gamemasters Robe,chest,0,0,0,0,0,Nothing
Green Woolen Vest,chest,0,0,0,0,0,Nothing
Heavy Weave Armor,chest,0,0,0,0,0,Nothing
Knitted Tunic,chest,0,0,0,0,0,Nothing
Light Magesmith Robe,chest,0,0,0,0,0,Nothing
Padded Armor,chest,0,0,0,0,0,Nothing
Plain Robe,chest,0,0,0,0,0,Nothing
Robe of Apprenticeship,chest,0,0,0,0,0,Nothing
Russet Vest,chest,0,0,0,0,0,Nothing
Scarlet Initiate Robes,chest,0,0,0,0,0,Nothing
Shimmering Silk Robes,chest,0,0,0,0,0,Nothing
Silver Dress Robes,chest,0,0,0,0,0,Nothing
Snowy Robe,chest,0,0,0,0,0,Nothing
Soft Wool Vest,chest,0,0,0,0,0,Nothing
Spider Web Robe,chest,0,0,0,0,0,Nothing
Stonesplinter Rags,chest,0,0,0,0,0,Nothing
Tattered Cloth Vest,chest,0,0,0,0,0,Nothing
Thick Cloth Vest,chest,0,0,0,0,0,Nothing
Thin Cloth Armor,chest,0,0,0,0,0,Nothing
Tuxedo Jacket,chest,0,0,0,0,0,Nothing
Violet Robes,chest,0,0,0,0,0,Nothing
Warm Winter Robe,chest,0,0,0,0,0,Nothing
Well-stitched Robe,chest,0,0,0,0,0,Nothing
White Wedding Dress,chest,0,0,0,0,0,Nothing
White Woolen Dress,chest,0,0,0,0,0,Nothing
Woodland Robes,chest,0,0,0,0,0,Nothing
Woven Vest,chest,0,0,0,0,0,Nothing
Acolytes Robe,chest,0,0,0,0,0,Nothing
Apprentices Robe,chest,0,0,0,0,0,Nothing
Brocade Vest,chest,0,0,0,0,0,Nothing
Calico Tunic,chest,0,0,0,0,0,Nothing
Canvas Vest,chest,0,0,0,0,0,Nothing
Crochet Vest,chest,0,0,0,0,0,Nothing
Cross-stitched Vest,chest,0,0,0,0,0,Nothing
Frayed Robe,chest,0,0,0,0,0,Nothing
Interlaced Vest,chest,0,0,0,0,0,Nothing
Neophytes Robe,chest,0,0,0,0,0,Nothing
Novices Robe,chest,0,0,0,0,0,Nothing
Patchwork Armor,chest,0,0,0,0,0,Nothing
Twill Vest,chest,0,0,0,0,0,Nothing
Bloodfang Chestpiece,chest,0,0,0,0,0,Nothing
Bonescythe Breastplate,chest,0,0,0,0,0,Nothing
Breastplate of Bloodthirst,chest,0,0,0,0,0,Nothing
Darkmantle Tunic,chest,0,0,0,0,0,Nothing
Deathdealers Vest,chest,0,0,0,0,0,Nothing
Dreamwalker Tunic,chest,0,0,0,0,0,Nothing
Feralheart Vest,chest,0,0,0,0,0,Nothing
Field Marshals Dragonhide Breastplate,chest,0,0,0,0,0,Nothing
Field Marshals Leather Chestpiece,chest,0,0,0,0,0,Nothing
Genesis Vest,chest,0,0,0,0,0,Nothing
Ghoul Skin Tunic,chest,0,0,0,0,0,Nothing
Interlaced Shadow Jerkin,chest,0,0,0,0,0,Nothing
Malfurions Blessed Bulwark,chest,0,0,0,0,0,Nothing
Nightslayer Chestpiece,chest,0,0,0,0,0,Nothing
Polar Tunic,chest,0,0,0,0,0,Nothing
Stormrage Chestguard,chest,0,0,0,0,0,Nothing
Thick Silithid Chestguard,chest,0,0,0,0,0,Nothing
Vest of Swift Execution,chest,0,0,0,0,0,Nothing
Warlords Dragonhide Hauberk,chest,0,0,0,0,0,Nothing
Warlords Leather Breastplate,chest,0,0,0,0,0,Nothing
Zandalar Haruspexs Tunic,chest,0,0,0,0,0,Nothing
Zandalar Madcaps Tunic,chest,0,0,0,0,0,Nothing
Blackened Defias Armor,chest,0,0,0,0,0,Nothing
Blood Tiger Breastplate,chest,0,0,0,0,0,Nothing
Cadaverous Armor,chest,0,0,0,0,0,Nothing
Chestplate of Tranquility,chest,0,0,0,0,0,Nothing
Cow Kings Hide,chest,0,0,0,0,0,Nothing
Feathered Breastplate,chest,0,0,0,0,0,Nothing
Forests Embrace,chest,0,0,0,0,0,Nothing
Fungus Shroud Armor,chest,0,0,0,0,0,Nothing
Gloomshroud Armor,chest,0,0,0,0,0,Nothing
Grizzled Pelt,chest,0,0,0,0,0,Nothing
Ironfeather Breastplate,chest,0,0,0,0,0,Nothing
Jinxed Hoodoo Skin,chest,0,0,0,0,0,Nothing
Knight-Captains Dragonhide Chestpiece,chest,0,0,0,0,0,Nothing
Knight-Captains Dragonhide Tunic,chest,0,0,0,0,0,Nothing
Knight-Captains Leather Armor,chest,0,0,0,0,0,Nothing
Knight-Captains Leather Chestpiece,chest,0,0,0,0,0,Nothing
Legionnaires Dragonhide Breastplate,chest,0,0,0,0,0,Nothing
Legionnaires Dragonhide Chestpiece,chest,0,0,0,0,0,Nothing
Legionnaires Leather Chestpiece,chest,0,0,0,0,0,Nothing
Legionnaires Leather Hauberk,chest,0,0,0,0,0,Nothing
Living Breastplate,chest,0,0,0,0,0,Nothing
Mixologists Tunic,chest,0,0,0,0,0,Nothing
Nightbrace Tunic,chest,0,0,0,0,0,Nothing
Primal Batskin Jerkin,chest,0,0,0,0,0,Nothing
Quillward Harness,chest,0,0,0,0,0,Nothing
Shadowcraft Tunic,chest,0,0,0,0,0,Nothing
Songbird Blouse,chest,0,0,0,0,0,Nothing
Spirewind Fetter,chest,0,0,0,0,0,Nothing
Starsight Tunic,chest,0,0,0,0,0,Nothing
Stormshroud Armor,chest,0,0,0,0,0,Nothing
Tombstone Breastplate,chest,0,0,0,0,0,Nothing
Tunic of the Crescent Moon,chest,0,0,0,0,0,Nothing
Tunic of Undead Slaying,chest,0,0,0,0,0,Nothing
Tunic of Westfall,chest,0,0,0,0,0,Nothing
Warbear Harness,chest,0,0,0,0,0,Nothing
Wildheart Vest,chest,0,0,0,0,0,Nothing
Wolffear Harness,chest,0,0,0,0,0,Nothing
Adventurers Tunic,chest,0,0,0,0,0,Nothing
Archers Jerkin,chest,0,0,0,0,0,Nothing
Armor of the Fang,chest,0,0,0,0,0,Nothing
Bandit Jerkin,chest,0,0,0,0,0,Nothing
Bards Tunic,chest,0,0,0,0,0,Nothing
Barkshell Tunic,chest,0,0,0,0,0,Nothing
Black Whelp Tunic,chest,0,0,0,0,0,Nothing
Blazewind Breastplate,chest,0,0,0,0,0,Nothing
Bone-studded Leather,chest,0,0,0,0,0,Nothing
Boorguard Tunic,chest,0,0,0,0,0,Nothing
Brawnhide Armor,chest,0,0,0,0,0,Nothing
Bristlebark Blouse,chest,0,0,0,0,0,Nothing
Brood Mother Carapace,chest,0,0,0,0,0,Nothing
Burnt Leather Vest,chest,0,0,0,0,0,Nothing
Cabalist Chestpiece,chest,0,0,0,0,0,Nothing
Camouflaged Tunic,chest,0,0,0,0,0,Nothing
Ceremonial Leather Harness,chest,0,0,0,0,0,Nothing
Charred Leather Tunic,chest,0,0,0,0,0,Nothing
Chieftains Breastplate,chest,0,0,0,0,0,Nothing
Chimeric Vest,chest,0,0,0,0,0,Nothing
Cutthroats Vest,chest,0,0,0,0,0,Nothing
Dark Leather Tunic,chest,0,0,0,0,0,Nothing
Dervish Tunic,chest,0,0,0,0,0,Nothing
Dokebi Chestguard,chest,0,0,0,0,0,Nothing
Dry Moss Tunic,chest,0,0,0,0,0,Nothing
Dusky Leather Armor,chest,0,0,0,0,0,Nothing
Emblazoned Chestpiece,chest,0,0,0,0,0,Nothing
Embossed Leather Vest,chest,0,0,0,0,0,Nothing
Feral Harness,chest,0,0,0,0,0,Nothing
Fernpulse Jerkin,chest,0,0,0,0,0,Nothing
Fine Leather Tunic,chest,0,0,0,0,0,Nothing
Footman Tunic,chest,0,0,0,0,0,Nothing
Forest Leather Chestpiece,chest,0,0,0,0,0,Nothing
Frostsaber Tunic,chest,0,0,0,0,0,Nothing
Ghostwalker Rags,chest,0,0,0,0,0,Nothing
Glyphed Breastplate,chest,0,0,0,0,0,Nothing
Gnoll War Harness,chest,0,0,0,0,0,Nothing
Grand Breastplate,chest,0,0,0,0,0,Nothing
Green Leather Armor,chest,0,0,0,0,0,Nothing
Green Whelp Armor,chest,0,0,0,0,0,Nothing
Grizzly Jerkin,chest,0,0,0,0,0,Nothing
Grizzly Tunic,chest,0,0,0,0,0,Nothing
Guardian Armor,chest,0,0,0,0,0,Nothing
Gypsy Tunic,chest,0,0,0,0,0,Nothing
Hakkari Breastplate,chest,0,0,0,0,0,Nothing
Hard Crawler Carapace,chest,0,0,0,0,0,Nothing
Hawkeyes Tunic,chest,0,0,0,0,0,Nothing
Headhunters Armor,chest,0,0,0,0,0,Nothing
Heraldic Breastplate,chest,0,0,0,0,0,Nothing
Hillmans Leather Vest,chest,0,0,0,0,0,Nothing
Hunting Tunic,chest,0,0,0,0,0,Nothing
Huntsmans Armor,chest,0,0,0,0,0,Nothing
Hyena Hide Jerkin,chest,0,0,0,0,0,Nothing
Imperial Leather Breastplate,chest,0,0,0,0,0,Nothing
Imposing Vest,chest,0,0,0,0,0,Nothing
Indomitable Vest,chest,0,0,0,0,0,Nothing
Infiltrator Armor,chest,0,0,0,0,0,Nothing
Inscribed Leather Breastplate,chest,0,0,0,0,0,Nothing
Insignia Chestguard,chest,0,0,0,0,0,Nothing
Jadefire Chestguard,chest,0,0,0,0,0,Nothing
Jangdors Handcrafted Tunic,chest,0,0,0,0,0,Nothing
Keepers Armor,chest,0,0,0,0,0,Nothing
Lionfur Armor,chest,0,0,0,0,0,Nothing
Loch Croc Hide Vest,chest,0,0,0,0,0,Nothing
Lupine Vest,chest,0,0,0,0,0,Nothing
Mighty Tunic,chest,0,0,0,0,0,Nothing
Moonglow Vest,chest,0,0,0,0,0,Nothing
Murloc Scale Breastplate,chest,0,0,0,0,0,Nothing
Nightscape Tunic,chest,0,0,0,0,0,Nothing
Nightshade Tunic,chest,0,0,0,0,0,Nothing
Nocturnal Tunic,chest,0,0,0,0,0,Nothing
Panther Armor,chest,0,0,0,0,0,Nothing
Pathfinder Vest,chest,0,0,0,0,0,Nothing
Peerless Armor,chest,0,0,0,0,0,Nothing
Pioneer Tunic,chest,0,0,0,0,0,Nothing
Plainstalker Tunic,chest,0,0,0,0,0,Nothing
Potent Armor,chest,0,0,0,0,0,Nothing
Praetorian Padded Armor,chest,0,0,0,0,0,Nothing
Pratts Handcrafted Tunic,chest,0,0,0,0,0,Nothing
Pridelord Armor,chest,0,0,0,0,0,Nothing
Primal Wraps,chest,0,0,0,0,0,Nothing
Prospectors Chestpiece,chest,0,0,0,0,0,Nothing
Rageclaw Chestguard,chest,0,0,0,0,0,Nothing
Ranger Tunic,chest,0,0,0,0,0,Nothing
Raptor Hide Harness,chest,0,0,0,0,0,Nothing
Raptor Hunter Tunic,chest,0,0,0,0,0,Nothing
Raptorbane Armor,chest,0,0,0,0,0,Nothing
Ribbed Breastplate,chest,0,0,0,0,0,Nothing
Righteous Armor,chest,0,0,0,0,0,Nothing
Rigid Tunic,chest,0,0,0,0,0,Nothing
Riverpaw Leather Vest,chest,0,0,0,0,0,Nothing
Robust Tunic,chest,0,0,0,0,0,Nothing
Runic Leather Armor,chest,0,0,0,0,0,Nothing
Scaled Leather Tunic,chest,0,0,0,0,0,Nothing
Scorpashi Breastplate,chest,0,0,0,0,0,Nothing
Scouting Tunic,chest,0,0,0,0,0,Nothing
Sentinel Breastplate,chest,0,0,0,0,0,Nothing
Serpentskin Armor,chest,0,0,0,0,0,Nothing
Sleek Feathered Tunic,chest,0,0,0,0,0,Nothing
Snapbrook Armor,chest,0,0,0,0,0,Nothing
Soft Leather Tunic,chest,0,0,0,0,0,Nothing
Spore-covered Tunic,chest,0,0,0,0,0,Nothing
Superior Tunic,chest,0,0,0,0,0,Nothing
Supreme Breastplate,chest,0,0,0,0,0,Nothing
Surveyors Tunic,chest,0,0,0,0,0,Nothing
Swashbucklers Breastplate,chest,0,0,0,0,0,Nothing
Thick Murloc Armor,chest,0,0,0,0,0,Nothing
Trackers Tunic,chest,0,0,0,0,0,Nothing
Traphook Jerkin,chest,0,0,0,0,0,Nothing
Travelers Jerkin,chest,0,0,0,0,0,Nothing
Tribal Vest,chest,0,0,0,0,0,Nothing
Tricksters Vest,chest,0,0,0,0,0,Nothing
Volcanic Breastplate,chest,0,0,0,0,0,Nothing
Wanderers Armor,chest,0,0,0,0,0,Nothing
Wardens Wraps,chest,0,0,0,0,0,Nothing
Wicked Leather Armor,chest,0,0,0,0,0,Nothing
Wild Leather Vest,chest,0,0,0,0,0,Nothing
Wolf Riders Padded Armor,chest,0,0,0,0,0,Nothing
Wranglers Wraps,chest,0,0,0,0,0,Nothing
